id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
UNLOCKED;Unlocked;Freigeschaltet;Déverrouillé;Sbloccato;Desbloqueado;已解锁;アンロック;잠금 해제;Desbloqueado;Odblokowany;Разблокированный;Kilitli değil
DIED;You got defeated!;Du wurdest besiegt!;Tu as été vaincu !;Sei stato sconfitto!;¡Te han derrotado!;你被打败了!;倒された!;패배했습니다!;Foi derrotado!;Zostałeś pokonany!;Вы потерпели поражение!;Yenildin!
LANGUAGE;Language;Sprache;Langue;Lingua;Idioma;语言;言語;언어;Língua;Język;Язык;Dil
RESOLUTION;Resolution;Auflösung;Résolution;Risoluzione;Resolución;分辨率;解像度;해상도;Resolução;Rozdzielczość;Разрешение;Çözünürlük
FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA
EXP_VOICE_ACTING;Experimental Voice Acting;Experimentelles Voice Acting;Voice Acting expérimental;Recitazione vocale sperimentale;Actuación de voz experimental;实验性配音;実験的な声優;실험적인 음성 연기;Interpretação Experimental da Voz;Eksperymentalne aktorstwo głosowe;Экспериментальная постановка голоса;Deneysel Ses Oyunculuğu
TOOLTIP_EXP_VOICE_ACTING;A very first iteration of story voice acting.;Die erste Iteration der Sprachausgabe für Storydialoge.;Une toute première itération du jeu de voix de l'histoire.;Una primissima iterazione del doppiaggio della storia.;Una primera iteración de la actuación de voz de la historia.;早期故事配音;ストーリーボイスの最初の試行錯誤。;스토리 음성 연기의 첫 번째 반복.;Uma primeira iteração de representação de vozes da história.;Pierwsza iteracja fabularnego aktorstwa głosowego.;Самая первая итерация сюжетной озвучки.;Hikaye seslendirmesinin ilk yinelemesi.
CONFIRM_INTERACTION;Confirm interaction;Interaktion bestätigen;Confirmer l'interaction;Confermare l'interazione;Confirmar la interacción;互动确认;インタラクションの確認;상호작용 확인;Confirmar interacção;Potwierdzenie interakcji;Подтвердите взаимодействие;Etkileşimi onaylayın
TOOLTIP_CONFIRM_INTERACTION;You have to press the interact key to confirm your interaction with objects in the game.;Du musst die Interaktionstaste drücken, um deine Interaktion mit Objekten im Spiel zu bestätigen.;Vous devez appuyer sur la touche d'interaction pour confirmer votre interaction avec les objets du jeu.;Per confermare l'interazione con gli oggetti del gioco è necessario premere il tasto interazione.;Tienes que pulsar la tecla de interacción para confirmar tu interacción con los objetos del juego.;在游戏中，你必须按下互动键来与游戏中的物体互动。;ゲーム内のオブジェクトとのインタラクションを確認するために、インタラクトキーを押す必要があります。;게임 내 사물과의 상호작용을 확인하려면 인터랙트 키를 눌러야 합니다.;Tem de premir a tecla de interacção para confirmar a sua interacção com objectos no jogo.;Musisz nacisnąć klawisz interakcji, aby potwierdzić interakcję z obiektami w grze.;Чтобы подтвердить свое взаимодействие с объектами в игре, нужно нажать клавишу interact.;Oyundaki nesnelerle etkileşiminizi onaylamak için etkileşim tuşuna basmanız gerekir.
PAUSE_ON_LOST_FOCUS;Pause game on lost focus;Spiel pausieren bei verlorenem Fokus;Pause sur la perte de focus;Pausa sulla perdita di focus;Pausa en el enfoque perdido;失去焦点时暂停游戏;フォーカスが外れたらゲーム中断;집중력이 떨어지면 게임 일시 중지;Pausa do jogo sobre o foco perdido;Wstrzymanie gry po utracie ostrości;Приостановите игру при потере внимания;Odak kaybı durumunda oyunu duraklat
TOOLTIP_PAUSE_ON_LOST_FOCUS;Pauses the game when the game window lost focus.;Pausiert das Spiel, wenn das Spielfenster den Fokus verloren hat.;Met le jeu en pause lorsque la fenêtre de jeu a perdu le focus.;Mette in pausa il gioco quando la finestra di gioco ha perso il focus.;Pone en pausa el juego cuando la ventana de juego pierde el foco.;当游戏窗口失去焦点时，暂停游戏。;ゲームウィンドウのフォーカスが外れたとき、ゲームを一時停止します。;게임 창에서 초점을 잃었을 때 게임을 일시 중지합니다.;Pausa o jogo quando a janela de jogo perdeu o foco.;Wstrzymuje grę, gdy okno gry straci fokus.;Приостанавливает игру, когда игровое окно потеряло фокус.;Oyun penceresi odağını kaybettiğinde oyunu duraklatır.
BORDERLESS;Borderless Window;Randloser Fenstermodus;Sans frontières;Finestra senza bordi;Ventana sin bordes;无边界窗口;ボーダーレスウィンドウ;테두리 없는 창;Janela sem fronteiras;Okno bez obramowania;Окно без полей;Kenarlıksız Pencere
VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC;VSYNC
MOVE_LEFT;Move left;Nach links bewegen;Déplacement à gauche;Spostati a sinistra;Muévete a la izquierda;向左移动;左へ移動;왼쪽으로 이동;Mova-se para a esquerda;Przesunięcie w lewo;Двигайтесь влево;Sola hareket et
MOVE_RIGHT;Move right;Nach rechts bewegen;Déplacez-vous vers la droite;Spostare a destra;Muévete a la derecha;向右移动;右へ移動;오른쪽으로 이동;Mova-se para a direita;Przesuń w prawo;Двигайтесь вправо;Sağa dön.
MOVE_UP;Move up;Nach oben bewegen;Avancez;Salire;Sube;向上移动;上へ移動;위로 이동;Subir;Przesuń w górę;Поднимайтесь;İlerleyin
MOVE_DOWN;Move down;Nach unten bewegen;Descendre;Spostarsi verso il basso;Bajar;向下移动;下へ移動;아래로 이동;Descer;Przesuń w dół;Двигайтесь вниз;Aşağı inin
ATTACK_LEFT;Attack left;Links angreifen;Attaque à gauche;Attacco a sinistra;Ataque a la izquierda;向左攻击;左方向への攻撃;왼쪽 공격;Ataque à esquerda;Atak z lewej strony;Атака слева;Sola saldırı
ATTACK_RIGHT;Attack right;Rechts angreifen;Attaque à droite;Attacco a destra;Ataque a la derecha;向右攻击;右方向への攻撃;오른쪽 공격;Direito de ataque;Atak w prawo;Атака справа;Sağa saldırın
ATTACK_UP;Attack up;Oben angreifen;Attaque en haut;Attacco in alto;Ataque arriba;向上攻击;上へ攻撃;공격 위로;Atacar;Atak w górę;Атака вверх;Saldırın
ATTACK_DOWN;Attack down;Unten angreifen;Attaque à terre;Attacco verso il basso;Ataque a la baja;向下攻击;下方向への攻撃;공격 아래;Ataque;Atak w dół;Атака вниз;Saldırı düştü
DODGE;Dodge;Ausweichen;Dodge;Dodge;Dodge;闪避;かわす;Dodge;Dodge;Dodge;Dodge;Dodge
CHANGE_WEAPON;Change weapon;Waffen wechseln;Changer d'arme;Cambia arma;Cambiar de arma;改变武器;武器変更;무기 변경;Mudança de arma;Zmiana broni;Сменить оружие;Silahı değiştir
ENTER_SKILLTREE;Enter Skilltree;Skilltree öffnen;Entrez dans Skilltree;Inserisci Skilltree;Introduzca Skilltree;进入技能树;スキルツリーの入力;스킬트리 시작하기;Entrar Skilltree;Wprowadź Skilltree;Введите Skilltree;Skilltree'ye girin
ENTER_MAPTREE;Enter Pathfinder;Pathfinder öffnen;;;;进入开拓之路;パスファインダーの入力;패스 파인더 입력;Entrar no Pathfinder;Wprowadź Pathfindera;Введите Pathfinder;Pathfinder'a girin
OPEN_STATS;Open Stats;Stats öffnen;Stats ouvertes;Statistiche aperte;Estadísticas abiertas;打开统计数据;統計情報を開く;통계 열기;Estatísticas Abertas;Otwarte statystyki;Открытая статистика;Açık İstatistikler
TOGGLE_MINIMAP;Toggle minimap;Karte umschalten;Basculer la minimap;Alterna la minimappa;Activar el minimapa;切换迷你地图;ミニマップの切り替え;미니맵 토글;Alternar o minimapa;Przełączanie minimapy;Переключение минимизации карты;Mini haritayı değiştir
CAMERA_MOVE_LEFT;Pan left;Links schwenken;Pan gauche;Pan a sinistra;Pan izquierda;左转;左パン;왼쪽 이동;Pan esquerda;Przesunięcie w lewo;Пан слева;Sola kaydırın
CAMERA_MOVE_RIGHT;Pan right;Rechts schwenken;Panoramique à droite;Pan a destra;Pan a la derecha;向右平移;右へ移動;오른쪽으로 이동;Pan direita;Przesuń w prawo;Панорамирование справа;Sağa kaydırın
CAMERA_MOVE_UP;Pan up;Oben schwenken;Panoramique vers le haut;Panoramica verso l'alto;Pan arriba;向上平移;上へ移動;위로 이동;Panorâmica;Przesuń w górę;Поднимитесь;Yukarı kaydırın
CAMERA_MOVE_DOWN;Pan down;Unten schwenken;Panoramique vers le bas;Pan giù;Pan abajo;向下平移;下へ;아래로 이동;Pan down;Przesunięcie w dół;Панорамирование вниз;Aşağı kaydırın
INTERACT;Interact;Interagieren;Interagir;Interagire;Interactuar;互动;インタラクト;상호 작용;Interagir;Interakcja;Взаимодействовать;Etkileşim
ASSIGN_KEY;Assign key!;Taste zuweisen!;Attribuez la clé !;Assegnare la chiave!;¡Asigne la llave!;分配按键;キーアサイン;키 지정!;Atribuir chave!;Przypisz klucz!;Назначьте ключ!;Anahtarı atayın!
KEY_BINDING;Keybinding;Tastaturbelegung;Keybinding;Keybinding;Keybinding;按键绑定;キーバインド;키 바인딩;Atribuição de chave;Wiązanie klawiszy;Привязка клавиш;Tuş Bağlama
GAMEPAD_SHAKE;Gamepad vibration;Gamepad Vibration;Vibration du gamepad;Vibrazione del gamepad;Vibración del gamepad;游戏手柄振动;ゲームパッドの振動;게임패드 진동;Vibração Gamepad;Wibracje gamepada;Вибрация геймпада;Oyun kumandası titreşimi
IZAMUTH;Izamuth;Izamuth;Izamuth;Izamuth;Izamuth;Izamuth;イザマス;이자무스;Izamuth;Izamuth;Изамут;Izamuth
GRIDE;Gride;Gride;Gride;Gride;Gride;Gride;グライド;Gride;Grelha;Gride;Грид;Gride
MENU;Menu;Menü;Menu;Menu;Menú;菜单;メニュー;메뉴;Menu;Menu;Меню;Menü
SKILLGEMS;Skillgems;Skill-Steine;Skillgems;Skillgems;Skillgems;技能宝石;スキルジェム;스킬 보석;Skillgems;Skillgems;Skillgems;Skillgems
MAPSHARDS;Map Shards;Map Shards;Map Shards;Map Shards;Map Shards;地图碎片;マップの欠片;지도 파편;Cacos de mapa;Odłamki mapy;Карта Осколки;Harita Parçaları
SKILLSHARDS;Skill Shards;Skill Shards;Skill Shards;Skill Shards;Skill Shards;技能碎片;スキルの欠片;스킬 파편;Cacos de Habilidade;Odłamki umiejętności;Осколки навыков;Beceri Parçaları
ITEM_COLLECTED;Item collected;Item aufgesammelt;Objet collecté;Articolo raccolto;Artículo recogido;收集的项目;集めたアイテム;수집한 아이템;Artigo recolhido;Zebrany przedmiot;Собранный предмет;Toplanan ürün
OK;Ok;Ok;Ok;Ok;Ok;好的;OK;Ok;Ok;Ok;Хорошо;Tamam.
CHOOSE_SKILLGEM;Choose a skillgem;Wähle einen Skill-Stein;Choisissez une compétence;Scegliere uno skillgem;Elige un skillgem;选择一个技能宝石;スキルジェムを選ぶ;스킬 보석 선택;Escolha uma skillgem;Wybierz system umiejętności;Выберите скиллгем;Bir beceri öğesi seçin
SKILLGEM_INFO;Skillgems can be placed in the skilltree.;Skill-Steine können im Skilltree platziert werden.;Les Skillgems peuvent être placés dans l'arbre de compétences.;Gli Skillgem possono essere inseriti nello skilltree.;Las gemas de habilidad se pueden colocar en el árbol de habilidades.;技能宝石可以放置在技能树中。;スキルジェムは、スキルツリーに配置することができます。;스킬보석을 스킬 트리에 배치할 수 있습니다.;Os skillgems podem ser colocados no skilltree.;Skillgemy mogą być umieszczane w drzewie umiejętności.;Гемы умений можно поместить в дерево умений.;Beceri taşları beceri ağacına yerleştirilebilir.
SKILLGEM_ADDED;Skillgem added!;Skill-Stein hinzugefügt!;Skillgem ajouté !;Aggiunto Skillgem!;¡Skillgem añadido!;添加了技能宝石！;スキルジェムが追加されました;스킬보석이 추가되었습니다!;Skillgem adicionada!;Skillgem dodany!;Скиллгем добавлен!;Skillgem eklendi!
PHOENIX;Phoenix;Phönix;Phoenix;Phoenix;Phoenix;凤凰;フェニックス;Phoenix;Phoenix;Phoenix;Феникс;Phoenix
PHOENIX_SWORD;Sword of the Phoenix;Schwert des Phönix;L'épée du Phénix;Spada della Fenice;Espada del Fénix;凤凰之剑;フェニックスソード;불사조의 검;Espada da Fênix;Miecz Feniksa;Меч Феникса;Anka Kuşunun Kılıcı
PHOENIX_SWORD_DESC;Setting enemies on fire.;Setzt Gegner in Brand.;Mettre le feu aux ennemis.;Dare fuoco ai nemici.;Prender fuego a los enemigos.;使敌人着火。;敵を燃やす。;적을 불태웁니다.;Incendiar os inimigos.;Podpalanie wrogów.;Поджигайте врагов.;Düşmanları ateşe vermek.
PHOENIX_STAFF;Staff of the Phoenix;Stab des Phönix;Personnel du Phénix;Personale della Fenice;Personal del Fénix;凤凰法杖;フェニックスの杖;불사조의 지팡이;Pessoal da Phoenix;Personel Feniksa;Персонал Феникса;Anka Kuşu Personeli
PHOENIX_STAFF_DESC;Setting enemies on fire.;Setzt Gegner in Brand.;Mettre le feu aux ennemis.;Dare fuoco ai nemici.;Prender fuego a los enemigos.;使敌人着火。;敵に火をつける;적을 불태웁니다.;Incendiar os inimigos.;Podpalanie wrogów.;Поджигайте врагов.;Düşmanları ateşe vermek.
THROWING_AXE;Throwing Axe;Wurfaxt;Hache de jet;Ascia da lancio;Hacha arrojadiza;投掷飞斧;スロウイングアックス;던지는 도끼;Atirar Machado;Topór do rzucania;Метательный топор;Fırlatılan Balta
THROWING_AXE_DESC;Slow projectiles with a big range.;Langsame Projektile mit großer Reichweite.;Des projectiles lents avec une grande portée.;Proiettili lenti con grande gittata.;Proyectiles lentos con gran alcance.;缓慢的投射物，射程远。;射程距離の長い低速の弾丸。;넓은 범위의 느린 투사체를 던집니다.;Projécteis lentos com um grande alcance.;Powolne pociski o dużym zasięgu.;Медленные снаряды с большим радиусом действия.;Büyük bir menzile sahip yavaş mermiler.
THROWING_SPEAR;Throwing Spear;Wurfspeer;Lanceur;Javelin;Jabalina;投掷长矛;スロウイングスピア;던지는 창;Lança de arremesso;Włócznia do rzucania;Метательное копье;Fırlatılan Mızrak
THROWING_SPEAR_DESC;Projectiles knock back enemies.;Projektile stoßen Gegner zurück.;Les projectiles font reculer les ennemis.;I proiettili colpiscono i nemici.;Los proyectiles hacen retroceder a los enemigos.;投射物会击退敌人。;敵をノックバックさせる弾丸。;투사체가 적을 밀어냅니다.;Os projécteis fazem recuar os inimigos.;Pociski odrzucają przeciwników.;Снаряды отбрасывают врагов назад.;Mermiler düşmanları geri savurur.
HAMMER;Hammer;Hammer;Marteau;Martello;Martillo;锤子;ハンマー;망치;Martelo;młotek;молот;Çekiç
HAMMER_DESC;Enemy hits create ground slam which scales with melee damage and AoE size.;Feindliche Treffer erzeugen Ground Slam welcher mit Nahkampfschaden und der AoE-Größe skaliert.;Les ennemis qui sont touchés créent un choc au sol qui s'adapte aux dégâts de mêlée et à la taille de l'AoE.;I colpi dei nemici creano un colpo al suolo che scala con i danni in mischia e le dimensioni dell'AoE.;Los golpes del enemigo crean un golpe en el suelo que escala con el daño cuerpo a cuerpo y el tamaño del AoE.;敌人击中后会产生地面猛击，其伤害与近战伤害和AOE大小成正比。;敵に当たった場合、MeleeダメージとAoEサイズに応じた地面を叩きつける。;적을 내리치면 근접 피해와 광역 공격력에 따라 확장되는 땅을 내리칩니다.;Inimigo acerta em terreno de criatura que se escalda com danos de corpo a corpo e tamanho de AoE.;Uderzenia wroga powodują uderzenie w ziemię, które skaluje się wraz z obrażeniami zadawanymi w walce wręcz i zasięgiem.;Попадания противника вызывают шквал земли, который увеличивает урон от ближнего боя и размер АоЕ.;Düşman vuruşları, yakın dövüş hasarı ve etki alanı boyutuyla ölçeklenen zemin çarpması yaratır.
MAGIC_SHIELD;Magic Shield;Magisches Schild;Bouclier magique;Scudo magico;Escudo mágico;魔法盾;Magic Shield;마법 방패;Escudo Mágico;Magiczna tarcza;Магический щит;Sihirli Kalkan
MAGIC_SHIELD_DESC;20% chance on attack to create shield that prevents enemies and projectiles from entering. Scales with AoE size.;20% Chance, bei einem Angriff einen Schild zu erzeugen, der Feinde und Projektile am Eindringen hindert. Skaliert mit der AoE-Größe.;20% de chances sur l'attaque de créer un bouclier qui empêche les ennemis et les projectiles d'entrer. S'adapte à la taille de l'AoE.;20% di possibilità in attacco di creare uno scudo che impedisce ai nemici e ai proiettili di entrare. Scala con la dimensione dell'AoE.;20% de probabilidad al atacar de crear un escudo que impide la entrada de enemigos y proyectiles. Escala con el tamaño de AoE.;攻击时有 20% 的几率制造护盾，阻止敌人和射弹进入。随 AoE 大小缩放。;攻撃時に20%の確率で敵や投擲物の侵入を防ぐシールドを生成する。AoEの大きさによって変化する。;공격 시 20% 확률로 적과 투사체가 들어오는 것을 막는 보호막을 생성합니다. 범위 크기에 따라 증가합니다.;20% de chance no ataque de criar um escudo que impede a entrada de inimigos e projéteis. Aumenta com o tamanho da AoE.;20% szans przy ataku na stworzenie tarczy, która zapobiega przedostawaniu się wrogów i pocisków. Skaluje się wraz z rozmiarem zasięgu.;С вероятностью 20% при атаке создает щит, который не пропускает врагов и снаряды. Зависит от размера АоЕ.;20 saldırı şansı ile düşmanların ve mermilerin girmesini engelleyen bir kalkan oluşturur. Etki alanı boyutuyla ölçeklenir.
BEAR_CALLER;Bear Caller;Bärenrufer;Appeleur d'ours;Orso chiamante;Llamador de osos;熊的召唤者;ベアコーラー;곰 호출자;Chamador do Urso;Bear Caller;Медвежий зов;Ayı Arayan
BEAR_CALLER_DESC;Instead of attacking each attack summons a bear. Bear attacks are like your own melee attacks.;Anstatt anzugreifen, beschwört jeder Angriff einen Bären. Bärenangriffe sind wie deine eigenen Nahkampfangriffe.;Au lieu d'attaquer, chaque attaque convoque un ours. Les attaques de l'ours sont comme vos propres attaques de mêlée.;Invece di attaccare, ogni attacco evoca un orso. Gli attacchi dell'orso sono come gli attacchi in mischia.;En lugar de atacar, cada ataque invoca a un oso. Los ataques de oso son como tus propios ataques cuerpo a cuerpo.;每一次攻击都会召唤出一只熊，而不是攻击。熊的攻击就像你自己的近战攻击。;攻撃する代わりに、それぞれの攻撃は熊を召喚する。熊の攻撃は自分の近接攻撃のようなものです。;공격할 때마다 공격하는 대신 곰을 소환합니다. 곰의 공격은 자신의 근접 공격과 같습니다.;Em vez de atacar cada ataque, convoca um urso. Os ataques de ursos são como os seus próprios ataques corpo-a-corpo.;Zamiast atakować, każdy atak przywołuje niedźwiedzia. Ataki niedźwiedzia są jak twoje własne ataki w walce wręcz.;Вместо атаки каждая атака вызывает медведя. Атаки медведя похожи на ваши собственные атаки ближнего боя.;Saldırmak yerine her saldırı bir ayı çağırır. Ayı saldırıları kendi yakın dövüş saldırılarınız gibidir.
DAROKIN_STAFF;Darokin's Staff;Darokins Stab;Bâton de Darokin;Bastone di Darokin;Báculo de Darokin;达洛金之杖;ダロキンのスタッフ;다로킨의 지팡이;O pessoal de Darokin;Personel Darokina;Штаб Дарокина;Darokin'in Personeli
DAROKIN_STAFF_DESC;Projectiles have 25% chance to unleash a light ray upon hit enemies. Damage scales with melee damage.;Projektile haben eine Chance von 25%, einen Lichtstrahl auf getroffene Gegner zu entfesseln. Der Schaden skaliert mit dem Nahkampfschaden.;Les projectiles ont 25% de chances de libérer un rayon de lumière sur les ennemis touchés. Les dégâts sont proportionnels aux dégâts de mêlée.;I proiettili hanno una probabilità del 25% di scatenare un raggio di luce sui nemici colpiti. Il danno varia in base ai danni in mischia.;Los proyectiles tienen un 25% de probabilidad de desatar un rayo de luz sobre los enemigos golpeados. El daño es proporcional al daño cuerpo a cuerpo.;投射物有25%的几率向被击中的敌人释放一道光束。伤害与近战伤害成正比。;25%の確率で、命中した敵に光線を放つ。ダメージは近接攻撃によるダメージと同じになる。;투사체가 적중한 적에게 25% 확률로 광선을 발사합니다. 피해량은 근접 공격력에 따라 증가합니다.;Os projécteis têm 25% de hipóteses de desencadear um raio de luz sobre os inimigos atingidos. Escalas de danos com danos de corpo a corpo.;Pociski mają 25% szans na uwolnienie promienia światła na trafionych wrogach. Obrażenia skalują się wraz z obrażeniami w walce wręcz.;Снаряды с вероятностью 25% испускают луч света на пораженных врагов. Урон зависит от урона ближнего боя.;Mermilerin isabet ettiği düşmanlara ışık ışını salma şansı %25'tir. Hasar, yakın dövüş hasarı ile ölçeklenir.
;;;;;;;;;;;;
;;;;;;;;;;;;
UNSTABLE_POTION;Unstable Potion;Instabiler Trank;Potion instable;Pozione instabile;Poción inestable;不稳定的药水;不安定なポーション;불안정한 물약;Poção Instável;Niestabilna mikstura;Нестабильное зелье;Kararsız İksir
UNSTABLE_POTION_DESC;30% chance to explode on enemy hit leaving a poisoned area behind. Poison deals 10 damage each 3 seconds for maximum duration of 9 seconds. ;30% Chance, bei einem Treffer des Gegners zu explodieren und einen vergifteten Bereich zu hinterlassen. Das Gift verursacht alle 3 s 10 Schaden für eine maximale Dauer von 9 s. ;30% de chances d'exploser sur un ennemi touché, laissant une zone empoisonnée derrière lui. Le poison inflige 10 points de dégâts toutes les 3 secondes pour une durée maximale de 9 secondes. ;30% di possibilità di esplodere quando il nemico viene colpito, lasciando dietro di sé un'area avvelenata. Il veleno infligge 10 danni ogni 3 secondi per una durata massima di 9 secondi. ;30% de probabilidad de explotar al golpear al enemigo dejando un área envenenada. El veneno inflige 10 de daño cada 3 segundos con una duración máxima de 9 segundos. ;30%的几率在被击中的敌人身上爆炸，留下一个中毒的区域。毒药每3秒造成10次伤害，最大持续时间为9秒。;30%の確率で敵に当たると爆発し、後ろに毒のエリアを残す。毒は3秒ごとに10ダメージを与え、最大9秒間持続する。;적에게 적중 시 30%의 확률로 폭발하여 독이 든 구역을 남깁니다. 독이 3초마다 10씩 최대 9초 동안 피해를 줍니다. ;30% de chance de explodir no ataque inimigo, deixando uma área envenenada para trás. O veneno causa 10 danos a cada 3 segundos durante 9 segundos, no máximo. ;30% szans na eksplozję przy trafieniu wroga, pozostawiając za sobą zatruty obszar. Trucizna zadaje 10 pkt. obrażeń co 3 sek. przez maksymalnie 9 sek.;С вероятностью 30% взрывается при попадании в противника, оставляя после себя отравленную область. Яд наносит 10 ед. урона каждые 3 сек. с максимальной продолжительностью 9 сек.;30 ihtimalle düşman vurulduğunda patlar ve arkasında zehirli bir alan bırakır. Zehir, 9 saniyelik maksimum süre boyunca her 3 saniyede 10 hasar verir.
SHARD_OF_CHANGE;Shard of Change;Scherbe der Veränderung;Eclat de changement;Frammento di cambiamento;Fragmento de cambio;变幻碎片;変化の欠片;변화의 파편;Pedaço de Mudança;Shard of Change;Осколок перемен;Değişim Parçası
SHARD_OF_CHANGE_DESC;A shard with the power to change an unskilled skillnode to a new random skill.;Ein Splitter mit der Macht, eine ungeskillte Skillnode in einen neuen zufälligen Skill zu verwandeln.;Un shard ayant le pouvoir de changer un skillnode non qualifié en un nouveau skill aléatoire.;Un frammento con il potere di cambiare uno skillnode non qualificato in una nuova abilità casuale.;Un fragmento con el poder de cambiar un skillnode sin habilidad a una nueva habilidad aleatoria.;一个碎片，拥有将无技能的技能节点随机转换为新技能的能力。;未スキルのスキルノードを新しいランダムスキルに変更する力を持つシャード。;숙련되지 않은 스킬 노드를 새로운 무작위 스킬로 변경할 수 있는 힘을 가진 파편입니다.;Un fragmento con el poder de cambiar un skillnode sin habilidad a una nueva habilidad aleatoria.;Odłamek z mocą zmiany niewykwalifikowanego węzła umiejętności na nową losową umiejętność.;Осколок, способный изменить неквалифицированный навык на новый случайный навык.;Vasıfsız bir beceri düğümünü yeni bir rastgele beceriye dönüştürme gücüne sahip bir parça.
SHARD_OF_REFUND;Shard of Refund;Scherbe der Rückgabe;Éclat du remboursement;Frammento di Rimborso;Fragmento de reembolso;偿还碎片;払い戻しの欠片;환불의 파편;Fragmento de Reembolso;Shard of Refund;Осколок возврата;İade Parçası
SHARD_OF_REFUND_DESC;A shard with the power to undo skill choices as long as other skills still hold connection to the skilltree origin.;Ein Splitter mit der Macht, die Wahl eines Skills rückgängig zu machen, solange andere Skills noch eine Verbindung zum Ursprung des Skilltrees haben.;Un shard ayant le pouvoir d'annuler les choix de compétences tant que d'autres compétences restent connectées à l'origine de l'arbre de compétences.;Un frammento con il potere di annullare le scelte di abilità, purché le altre abilità siano ancora collegate all'albero delle abilità.;Un fragmento con el poder de deshacer elecciones de habilidades siempre que otras habilidades sigan conectadas al origen del árbol de habilidades.;只要其他技能仍与技能树原点保持连接，就能撤销技能选择的碎片。;他のスキルがスキルツリーの起点とのつながりを保っている限り、スキルの選択を取り消す力を持つシャード。;다른 스킬이 스킬 트리 기원과 연결되어 있는 한, 스킬 선택을 취소할 수 있는 힘을 가진 파편입니다.;Um fragmento com o poder de desfazer escolhas de habilidades, desde que outras habilidades ainda mantenham conexão com a origem da árvore de habilidades.;Odłamek z mocą cofania wyborów umiejętności, o ile inne umiejętności nadal utrzymują połączenie z drzewem umiejętności.;Осколок, способный отменять выбор умений, пока другие умения сохраняют связь с деревом умений.;Diğer beceriler hala beceri ağacı kaynağına bağlı olduğu sürece beceri seçimlerini geri alma gücüne sahip bir parça.
SHARD_OF_CONJUNCTION;Shard of Conjunction;Scherbe der Verschmelzung;Eclat de Conjonction;Frammento di Congiunzione;Fragmento de conjunción;连接碎片;コンジャクションの欠片;결합의 파편;Fragmento de Conjunção;Odłamek połączenia;Осколок соединения;Birleşme Parçası
SHARD_OF_CONJUNCTION_DESC;A shard with the power to reforge the connections of a skill.;Ein Splitter, der die Macht hat, die Verbindungen einer Fähigkeiten neu zu schmieden.;Un tesson ayant le pouvoir de reforger les connexions d'une compétence.;Un frammento con il potere di riformare i collegamenti di un'abilità.;Una esquirla con el poder de reforjar las conexiones de una habilidad.;可以将一个技能的连接进行重铸。;スキルの接続を再形成する力を持つシャード。;스킬의 연결을 재구성할 수 있는 힘을 가진 파편입니다.;Um pedaço com o poder de reflorestar as ligações de uma habilidade.;Odłamek posiadający moc ponownego tworzenia połączeń umiejętności.;Осколок, способный восстанавливать связи навыка.;Bir becerinin bağlantılarını yeniden oluşturma gücüne sahip bir parça.
CORRUPTED_MERCHANT;Corrupted Merchant;Korrumpierter Händler;marchand corrompu;mercante corrotto;comerciante corrupto;堕落商人;堕落した商人;타락한 상인;Comerciante corrompido;Skorumpowany kupiec;Коррумпированный торговец;Yozlaşmış Tüccar
DAMAGE;Damage;Schaden;Dommages;Danni;Daños;伤害;ダメージ;데미지;Danos;Uszkodzenie;Урон;Hasar
KNOCKBACK_STR;Knockback strength;Rückstoß Stärke;Force du Knockback;Forza del contraccolpo;Fuerza de golpeo;击退强度;ノックバック強度;넉백 강도;Força de choque;Siła odrzutu;Сила удара;Geri tepme gücü
SPECIAL_EFFECTS;Special Effects;Spezial Effekte;Effets spéciaux;Effetti speciali;Efectos especiales;特效;特殊効果;특수 효과;Efeitos especiais;Efekty specjalne;Специальные эффекты;Özel Efektler
BLEAK_WORM;Bleak Worm;Bleak Worm;Bleak Worm;Bleak Worm;Bleak Worm;凄凉之虫;ブリークワーム;황량한 벌레;Minhoca Sangrenta;Bleak Worm;Червь Блик;Kasvetli Solucan
ANCIENT_TREE;Ancient Tree;Ancient Tree;Ancient Tree;Ancient Tree;Ancient Tree;古代树木;エンシェントツリー;고대 나무;Árvore Antiga;Starożytne drzewo;Древнее дерево;Kadim Ağaç
EMERALD_WIDOW;Emerald Widow;Emerald Widow;Emerald Widow;Emerald Widow;Emerald Widow;翡翠寡妇;エメラルドウィドウ;에메랄드 미망인;Viúva Esmeralda;Szmaragdowa Wdowa;Изумрудная вдова;Zümrüt Dul
ELDER_CLUB;Elder Club;Uralter Knüppel;Club des aînés;Club degli anziani;Club de ancianos;长者之棍;エルダークラブ;장로 클럽;Clube dos Anciãos;Klub Starszych;Клуб старейшин;Yaşlılar Kulübü
SPEAR;Spear;Speer;Lance;Lancia;Lanza;长矛;スピア;창;Lança;Włócznia;Копье;Mızrak
SPEAR_DESC;-;-;-;-;-;-;-;-;-;-;-;-
