id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
ACHIEV_DESCENT_TIER_3;Descent Tier 3;Abstieg Stufe 3;Descente Niveau 3;Discesa Livello 3;Descenso Nivel 3;后裔 3层;デサント Tier 3;하강 티어 3;Descida Nível 3;Poziom zejścia 3;Спуск Уровень 3;İniş Kademe 3
;;;;;;;;;;;;
ACHIEV_CELLAR_TIER_4;Basement Tier 4;Gewölbe Stufe 4;Sous-sol Niveau 4;Seminterrato Livello 4;Sótano Nivel 4;地下室第4层;地下室 Tier 4;지하실 티어 4;Cave Tier 4;Piwnica Poziom 4;Подвал Уровень 4;Bodrum Kat 4
ACHIEV_WOODS_TIER_4;Forests Tier 4;Wälder Stufe 4;Forêts Niveau 4;Foreste Livello 4;Bosques Nivel 4;森林第4层;フォレスト Tier 4;숲 티어 4;Florestas Tier 4;Lasy Poziom 4;Леса Уровень 4;Ormanlar Kademe 4
ACHIEV_SANDS_TIER_4;Eternal Sands Tier 4;Ewige Sande Stufe 4;Sables Éternels Niveau 4;Sabbie eterne Livello 4;Arenas eternas Nivel 4;永恒之沙第4层;エターナルサンズ Tier 4;영원한 모래 티어 4;Eternal Sands Tier 4;Wieczne Piaski, poziom 4;Вечные пески Уровень 4;Ebedi Kumlar Kademe 4
ACHIEV_ICE_TIER_4;Frozen Plains Tier 4;Gefrorene Ebenen Stufe 4;Plaines Glacées Niveau 4;Pianure ghiacciate Livello 4;Llanuras heladas Nivel 4;冰冻平原第4层;凍てつく平原 Tier 4;얼어붙은 평원 티어 4;Planícies Congeladas Nível 4;Zamarznięte równiny, poziom 4;Замороженные равнины Уровень 4;Donmuş Ovalar Kademe 4
ACHIEV_MOUNTAINS_TIER_4;Mountain Peaks Tier 4;Berggipfel Stufe 4;Pics montagneux Niveau 4;Cime montuose Livello 4;Picos montañosos Nivel 4;山峰第4层;マウンテンピークス Tier 4;산봉우리 티어 4;Picos de Montanha Tier 4;Mountain Peaks Poziom 4;Горные вершины Уровень 4;Dağ Zirveleri Kademe 4
ACHIEV_LAVA_TIER_4;Forlorn Lands Tier 4;Verlorene Lande Stufe 4;Terres Déplorées Niveau 4;Terre abbandonate Livello 4;Tierras desiertas Nivel 4;荒芜之地第4层;フォールンランド Tier 4;버려진 땅 티어 4;Terras Forlorn Lands Tier 4;Opuszczone Ziemie, poziom 4;Заблудшие земли Уровень 4;Yitik Topraklar Kademe 4
ACHIEV_SWAMP_TIER_4;Swamp Tier 4;Sumpf Stufe 4;Marais Niveau 4;Palude Livello 4;Pantano Nivel 4;沼泽地第4级;Swamp Tier 4;늪지대 티어 4;Nível 4 do pântano;Poziom bagienny 4;Болото Уровень 4;Bataklık Kademe 4
ACHIEV_VOID_TIER_4;The Void Tier 4;Die Leere Stufe 4;Le Vide Niveau 4;Il Vuoto Livello 4;El Vacío Nivel 4;虚空 4级;空虚な場所 Tier 4;공허 티어 4;O Nível 4 do Vácuo;Pustka, poziom 4;Пустота Уровень 4;Boşluk Kademe 4
ACHIEV_CAVE_TIER_4;Caves Tier 4;Höhlen Stufe 4;Grottes Niveau 4;Grotte Livello 4;Cuevas Nivel 4;洞穴4级;洞窟 Tier 4;동굴 티어 4;Cavernas Nível 4;Jaskinie poziomu 4;Пещеры Уровень 4;Mağaralar Katman 4
ACHIEV_AEODRA_TIER_4;Aeodra Arena Tier 4;Aeodra-Arena Stufe 4;Arène d'Aeodra Niveau 4;Arena di Aeodra Livello 4;Arena de Aeodra Nivel 4;艾欧德拉竞技场，4级;アイオドラアリーナ Tier 4;아에오드라 투기장 티어 4;Aeodra Arena Tier 4;Aeodra Arena, poziom 4;Арена Аэодра Уровень 4;Aeodra Arena Kademe 4
ACHIEV_STONEHOLD_TIER_4;Stonehold Tier 4;Stonehold Stufe 4;Stonehold Tier 4;Stonehold Livello 4;Stonehold Nivel 4;石堡 4 级;ストーンホールド ティア4;스톤홀드 티어 4;Escalão 4 de Stonehold;Stonehold Poziom 4;Стоунхолд Уровень 4;Stonehold Kademe 4
ACHIEV_BEACH_TIER_4;Beach Tier 4;Strand Stufe 4;Plage Niveau 4;Spiaggia Livello 4;Playa Nivel 4;海滩 4 级;ビーチ Tier 4;해변 티어 4;Praia Nível 4;Poziom plaży 4;Пляж Ярус 4;Kumsal Katman 4
ACHIEV_HIDEOUT_TIER_4;Hideout Tier 4;Versteck Stufe 4;Cachette Niveau 4;Nascondiglio Livello 4;Escondite Nivel 4;藏身处 4 级;隠れ家 Tier 4;은신처 티어 4;Esconderijo Nível 4;Kryjówka poziomu 4;Укрытие Уровень 4;Sığınak Katman 4
ACHIEV_GATEKEEPER_TIER_4;Aureate Dome Tier 4;Aureat-Kuppel Stufe 4;Dôme d'Aureate Niveau 4;Cupola Aureata Livello 4;Cúpula Aureate Nivel 4;奥瑞特穹顶 4层;Aureate Dome Tier 4;아우레트 돔 티어 4;Cúpula Aureate Nível 4;Aureate Dome Tier 4;Купол Ауреаты Ярус 4;Aureate Kubbe Katman 4
ACHIEV_COURTYARD_TIER_4;Courtyard Of Ankerath Tier 4;Hof von Ankerath Stufe 4;Cour d'Ankerath Niveau 4;Cortile di Ankerath Livello 4;Patio de Ankerath Tier 4;安克拉特庭院 4层;Ankerathの中庭 Tier 4;안커라스의 안뜰 티어 4;Pátio de Ankerath Nível 4;Dziedziniec Ankerath, poziom 4;Двор Анкерата Уровень 4;Ankerath Avlusu Katman 4
ACHIEV_DESCENT_TIER_4;Descent Tier 4;Abstieg Stufe 4;Descente Niveau 4;Discesa Livello 4;Descenso Nivel 4;后裔 4层;Descent Tier 4;하강 티어 4;Descida Nível 4;Poziom zejścia 4;Спуск Уровень 4;İniş Seviye 4
;;;;;;;;;;;;
ACHIEV_CELLAR_TIER_5;Basement Tier 5;Gewölbe Stufe 5;Sous-sol Niveau 5;Seminterrato Livello 5;Sótano Nivel 5;地下室第5层;地下室 Tier 5;지하실 티어 5;Cave Tier 5;Piwnica Poziom 5;Подвал Уровень 5;Bodrum Kat 5
ACHIEV_WOODS_TIER_5;Forests Tier 5;Wälder Stufe 5;Forêts Niveau 5;Foreste Livello 5;Bosques Nivel 5;森林第5层;フォレスト Tier 5;숲 티어 5;Florestas Tier 5;Lasy Poziom 5;Леса Уровень 5;Ormanlar Kademe 5
ACHIEV_SANDS_TIER_5;Eternal Sands Tier 5;Ewige Sande Stufe 5;Sables Éternels Niveau 5;Sabbie eterne Livello 5;Arenas eternas Nivel 5;永恒之沙第5层;エターナルサンズ Tier 5;영원한 모래 티어 5;Eternal Sands Tier 5;Wieczne Piaski, poziom 5;Вечные пески Уровень 5;Ebedi Kumlar Kademe 5
ACHIEV_ICE_TIER_5;Frozen Plains Tier 5;Gefrorene Ebenen Stufe 5;Plaines Glacées Niveau 5;Pianure ghiacciate Livello 5;Llanuras heladas Nivel 5;冰冻平原第5层;凍てつく平原 Tier 5;얼어붙은 평원 티어 5;Planícies Congeladas Nível 5;Mroźne równiny, poziom 5;Замороженные равнины Уровень 5;Donmuş Ovalar Kademe 5
ACHIEV_MOUNTAINS_TIER_5;Mountain Peaks Tier 5;Berggipfel Stufe 5;Pics montagneux Niveau 5;Cime montuose Livello 5;Picos montañosos Nivel 5;山峰层级5;マウンテンピークス Tier 5;산봉우리 티어 5;Picos de Montanha Tier 5;Mountain Peaks Poziom 5;Горные вершины Уровень 5;Dağ Zirveleri Kademe 5
ACHIEV_LAVA_TIER_5;Forlorn Lands Tier 5;Verlassene Lande Stufe 5;Terres Déplorées Niveau 5;Terre abbandonate Livello 5;Tierras desiertas Nivel 5;荒芜之地第5层;フォールンランド Tier 5;버려진 땅 티어 5;Terras Forlorn Lands Tier 5;Opuszczone Ziemie, poziom 5;Заблудшие земли Уровень 5;Yitik Topraklar Kademe 5
ACHIEV_SWAMP_TIER_5;Swamp Tier 5;Sumpf Stufe 5;Marais Niveau 5;Palude Livello 5;Pantano Nivel 5;沼泽 第5层;Swamp Tier 5;늪지대 티어 5;Nível 5 do pântano;Poziom bagienny 5;Болото Уровень 5;Bataklık Kademe 5
ACHIEV_VOID_TIER_5;The Void Tier 5;Die Leere Stufe 5;Le Vide Niveau 5;Il Vuoto Livello 5;El Vacío Nivel 5;虚空 第5层;空虚な場所 Tier 5;공허 티어 5;O Nível 5 do Vácuo;Pustka, poziom 5;Пустота Уровень 5;Boşluk Kademe 5
ACHIEV_CAVE_TIER_5;Caves Tier 5;Höhlen Stufe 5;Grottes Niveau 5;Grotte Livello 5;Cuevas Nivel 5;洞穴第5层;Caves Tier 5;동굴 티어 5;Cavernas Nível 5;Jaskinie poziomu 5;Пещеры Уровень 5;Mağaralar Katman 5
ACHIEV_AEODRA_TIER_5;Aeodra Arena Tier 5;Aeodra-Arena Stufe 5;Arène d'Aeodra Niveau 5;Arena di Aeodra Livello 5;Arena de Aeodra Nivel 5;艾欧德拉竞技场，5级;エオドラアリーナ Tier 5;아에오드라 투기장 티어 5;Aeodra Arena Tier 5;Aeodra Arena, poziom 5;Арена Аэодра Уровень 5;Aeodra Arena Kademe 5
ACHIEV_STONEHOLD_TIER_5;Stonehold Tier 5;Stonehold Stufe 5;Stonehold Tier 5;Stonehold Livello 5;Stonehold Nivel 5;石堡 5 级;ストーンホールド ティア5;스톤홀드 티어 5;Escalão 5 de Stonehold;Poziom 5 Stonehold;Стоунхолд Уровень 5;Stonehold Kademe 5
ACHIEV_BEACH_TIER_5;Beach Tier 5;Strand Stufe 5;Plage Niveau 5;Spiaggia Livello 5;Playa Nivel 5;海滩 5 级;ビーチ Tier 5;해변 티어 5;Praia Nível 5;Poziom plaży 5;Пляж Ярус 5;Kumsal Kademe 5
ACHIEV_HIDEOUT_TIER_5;Hideout Tier 5;Versteck Stufe 5;Cachette Niveau 5;Nascondiglio Livello 5;Escondite Nivel 5;藏身处 5 级;隠れ家 Tier 5;은신처 티어 5;Esconderijo Nível 5;Kryjówka poziomu 5;Укрытие Уровень 5;Sığınak Katman 5
ACHIEV_GATEKEEPER_TIER_5;Aureate Dome Tier 5;Aureat-Kuppel Stufe 5;Dôme d'Aureate Niveau 5;Cupola Aureata Livello 5;Cúpula Aureate Nivel 5;奥瑞特穹顶 5级;Aureate Dome Tier 5;아우레트 돔 티어 5;Cúpula Aureate Nível 5;Aureate Dome Tier 5;Купол Ауреаты Ярус 5;Aureate Kubbe Katman 5
ACHIEV_COURTYARD_TIER_5;Courtyard Of Ankerath Tier 5;Hof von Ankerath Stufe 5;Cour d'Ankerath Niveau 5;Cortile di Ankerath Livello 5;Patio de Ankerath Nivel 5;安克拉特庭院 5级;Ankerath 中庭 Tier 5;안커라스의 안뜰 티어 5;Pátio de Ankerath Nível 5;Dziedziniec Ankerath, poziom 5;Двор Анкерата Уровень 5;Ankerath Avlusu Katman 5
ACHIEV_DESCENT_TIER_5;Descent Tier 5;Abstieg Stufe 5;Descente Niveau 5;Discesa Livello 5;Descenso Nivel 5;后裔 5级;Descent Tier 5;하강 티어 5;Descida Nível 5;Zejście, poziom 5;Спуск Уровень 5;İniş Seviye 5
;;;;;;;;;;;;
ACHIEV_CHARACTER_DAROKIN_TIER_1;Darokin Tier 1;Darokin Stufe 1;Darokin Tier 1;Darokin Livello 1;Darokin Nivel 1;达洛金1级;ダロキン Tier 1;다로킨 티어 1;Darokin Tier 1;Darokin Poziom 1;Дарокин Уровень 1;Darokin Kademe 1
ACHIEV_CHARACTER_DAROKIN_TIER_3;Darokin Tier 3;Darokin Stufe 3;Darokin Tier 3;Darokin Livello 3;Darokin Nivel 3;达罗金3级;ダロキン Tier 3;다로킨 티어 3;Darokin Tier 3;Darokin Poziom 3;Дарокин Уровень 3;Darokin Kademe 3
ACHIEV_CHARACTER_DAROKIN_TIER_5;Darokin Tier 5;Darokin Stufe 5;Darokin Tier 5;Darokin Livello 5;Darokin Nivel 5;达罗金5级;ダロキン Tier 5;다로킨 티어 5;Darokin Tier 5;Darokin, poziom 5;Дарокин Уровень 5;Darokin Kademe 5
;;;;;;;;;;;;
ACHIEV_CHARACTER_GOLADIR_TIER_1;Goladir Tier 1;Goladir Stufe 1;Goladir Tier 1;Goladir Livello 1;Goladir Nivel 1;戈拉迪尔第1级;ゴラディール Tier 1;골라디르 티어 1;Goladir Tier 1;Goladir Poziom 1;Голадир Уровень 1;Goladir Kademe 1
ACHIEV_CHARACTER_GOLADIR_TIER_3;Goladir Tier 3;Goladir Stufe 3;Goladir Tier 3;Goladir Livello 3;Goladir Nivel 3;戈拉迪尔3级;Goladir Tier 3;골라디르 티어 3;Goladir Tier 3;Goladir Poziom 3;Голадир Уровень 3;Goladir Kademe 3
ACHIEV_CHARACTER_GOLADIR_TIER_5;Goladir Tier 5;Goladir Stufe 5;Goladir Tier 5;Goladir Livello 5;Goladir Nivel 5;戈拉迪尔5级;ゴラディール Tier 5;골라디르 티어 5;Goladir Tier 5;Goladir, poziom 5;Голадир Уровень 5;Goladir Kademe 5
;;;;;;;;;;;;
ACHIEV_CHARACTER_HELEJA_TIER_1;Heleja Tier 1;Heleja Stufe 1;Heleja Tier 1;Heleja Livello 1;Heleja Nivel 1;海利雅一级品;ヘレヤ Tier 1;헬레자 티어 1;Heleja Tier 1;Heleja Poziom 1;Хелея Уровень 1;Heleja Kademe 1
ACHIEV_CHARACTER_HELEJA_TIER_3;Heleja Tier 3;Heleja Stufe 3;Héléja Tier 3;Heleja Livello 3;Heleja Nivel 3;赫利雅二级;ヘレハ Tier 3;헬레자 티어 3;Heleja Tier 3;Heleja Poziom 3;Хелея Уровень 3;Heleja Kademe 3
ACHIEV_CHARACTER_HELEJA_TIER_5;Heleja Tier 5;Heleja Stufe 5;Heleja Tier 5;Heleja Livello 5;Heleja Nivel 5;海利佳5级;ヘレハ Tier 5;헬레자 티어 5;Heleja Tier 5;Heleja Poziom 5;Хелея Уровень 5;Heleja Kademe 5
;;;;;;;;;;;;
ACHIEV_CHARACTER_DARK_WANDERER_TIER_1;Dark Wanderer Tier 1;Dunkler Wanderer Stufe 1;Dark Wanderer Tier 1;Viandante Oscuro Livello 1;Vagabundo oscuro, nivel 1;黑暗流浪者1级;ダーク・ワンダラー Tier1;다크 원더러 티어 1;Vagabundo das Trevas Nível 1;Mroczny Wędrowiec, poziom 1;Темный странник Уровень 1;Karanlık Gezgin Kademe 1
ACHIEV_CHARACTER_DARK_WANDERER_TIER_3;Dark Wanderer Tier 3;Dunkler Wanderer Stufe 3;Dark Wanderer Tier 3;Viandante Oscuro Livello 3;Vagabundo oscuro, nivel 3;黑暗流浪者3级;ダークワンダラー Tier 3;다크 원더러 티어 3;Vagabundo das Trevas Nível 3;Mroczny Wędrowiec 3 poziomu;Темный странник Уровень 3;Karanlık Gezgin Kademe 3
ACHIEV_CHARACTER_DARK_WANDERER_TIER_5;Dark Wanderer Tier 5;Dunkler Wanderer Stufe 5;Dark Wanderer Tier 5;Viandante Oscuro Livello 5;Vagabundo oscuro, nivel 5;黑暗流浪者5级;ダークワンダラー Tier 5;다크 원더러 티어 5;Vagabundo das Trevas Tier 5;Mroczny Wędrowiec, poziom 5;Темный странник Уровень 5;Karanlık Gezgin Kademe 5
;;;;;;;;;;;;
ACHIEV_CHARACTER_FARMER_TIER_1;Farmer Tier 1;Farmer Stufe 1;Farmer Tier 1;Agricoltore Livello 1;Agricultor Nivel 1;农民第1级;ファーマー Tier 1;농부 티어 1;Agricultor Tier 1;Rolnik Poziom 1;Фермер Уровень 1;Çiftçi Kademe 1
ACHIEV_CHARACTER_FARMER_TIER_3;Farmer Tier 3;Farmer Stufe 3;Farmer Tier 3;Agricoltore Livello 3;Agricultor Nivel 3;农民第3级;ファーマー Tier 3;농부 티어 3;Agricultor de nível 3;Farmer Poziom 3;Фермер Уровень 3;Çiftçi Kademe 3
ACHIEV_CHARACTER_FARMER_TIER_5;Farmer Tier 5;Farmer Stufe 5;Farmer Tier 5;Agricoltore Livello 5;Agricultor Nivel 5;农民5级;ファーマー Tier 5;농부 티어 5;Agricultor Tier 5;Farmer Poziom 5;Фермер Уровень 5;Çiftçi Kademe 5
;;;;;;;;;;;;
ACHIEV_CHARACTER_ROGUE_TIER_1;Rogue Tier 1;Rogue Stufe 1;Rogue Tier 1;Rogue di livello 1;Pícaro Nivel 1;流氓1级;ローグ Tier 1;도적 티어 1;Rogue Tier 1;Łotr, poziom 1;Бродяга Уровень 1;Rogue Kademe 1
ACHIEV_CHARACTER_ROGUE_TIER_3;Rogue Tier 3;Rogue Stufe 3;Rogue Tier 3;Rogue di livello 3;Pícaro Nivel 3;流氓3级;Rogue Tier 3;도적 티어 3;Rogue Tier 3;Łotr, poziom 3;Бродяга Уровень 3;Rogue Kademe 3
ACHIEV_CHARACTER_ROGUE_TIER_5;Rogue Tier 5;Rogue Stufe 5;Rogue Tier 5;Rogue di livello 5;Pícaro Nivel 5;流氓5级;ローグ Tier 5;도적 티어 5;Rogue Tier 5;Łotr, poziom 5;Бродяга Уровень 5;Rogue Seviye 5
;;;;;;;;;;;;
ACHIEV_SURVIVE_WAVE_20_MAX_LV_5;Survivor Hero;Held der Überlebenden;Héros survivant;Eroe sopravvissuto;Héroe superviviente;幸存者英雄;サバイバーヒーロー;생존자 영웅;Herói Sobrevivente;Bohater, który przeżył;Герой-выживальщик;Hayatta Kalan Kahraman
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
ACHIEV_FIRST_DEATH;Every beginning is hard;Aller Anfang ist schwer;Chaque début est difficile;Ogni inizio è difficile;Todo comienzo es duro;每一个开始都是艰难的;すべての序盤は難しい;모든 시작은 어렵습니다;Cada começo é difícil;Każdy początek jest trudny;Каждое начало трудно;Her başlangıç zordur
ACHIEV_PLAY_ONLINE;Online;Online;En ligne;Online;En línea;在线阅读;オンライン;온라인;Em linha;Online;Онлайн;Çevrimiçi
;;;;;;;;;;;;
ACHIEV_BUILD_CAPTAIN_AMERICA;Captain America;Captain America;Captain America;Capitan America;Capitán América;美国队长;キャプテン・アメリカ;캡틴 아메리카;Capitão América;Kapitan Ameryka;Капитан Америка;Kaptan Amerika
ACHIEV_BUILD_HORDE;Horde;Horde;Horde;Orda;Horda;军队;ホード;Horde;Horda;horda;орда;Horde
ACHIEV_BUILD_SUGAR_RUSH;Sugar Rush;Zuckerrausch;Ruée vers le sucre;Corsa allo zucchero;Sugar Rush;糖衣炮弹;シュガーラッシュ;Sugar Rush;Rush do açúcar;Sugar Rush;Сахарная лихорадка;Şeker Telaşı
ACHIEV_BUILD_HAMMER_TIME;Hammer Time;Hammer-Zeit;Le temps du marteau;Tempo di martello;Hammer Time;锤子时间;ハンマータイム;해머 타임;Tempo do martelo;Czas młota;Время молота;Çekiç Zamanı
ACHIEV_BUILD_CHICKENS;Chickens;Hühner;Poulets;Polli;Pollos;小鸡;ひよこ;Chickens;Galinhas;Kurczaki;Цыплята;Tavuklar
ACHIEV_BUILD_FIRE_AND_ICE;Fire and Ice;Feuer und Eis;Feu et glace;Fuoco e Ghiaccio;Fuego y Hielo;冰火两重天;ファイアー＆アイス;불과 얼음;Fogo e gelo;Ogień i lód;Огонь и лед;Ateş ve Buz
ACHIEV_BUILD_CONSTRUCTS;Constructs;Konstrukte;Constructions;Costrutti;Constructos;建筑物;コンストラクト;건설물;Construções;Konstrukcje;Конструкции;Yapılar
ACHIEV_BUILD_LEGACY_OF_THE_PHOENIX;Legacy of the Phoenix;Das Vermächtnis des Phönix;L'héritage du phénix;Eredità della Fenice;Legado del Fénix;凤凰的遗产;レガシー オブ ザ フェニックス;불사조의 유산;Legado da Fénix;Dziedzictwo Feniksa;Наследие Феникса;Anka Kuşu'nun Mirası
ACHIEV_BUILD_RANGER;Ranger;Fernkämpfer;Ranger;Ranger;Guardabosques;游侠;レンジャー;레인저;Ranger;Ranger;Рейнджер;Ranger
ACHIEV_BUILD_BARBAR;Barbar;Barbar;Barbarie;Barbaro;Barbar;野蛮人;バーバー;야만인;Barbar;Barbar;Барбар;Barbar
;;;;;;;;;;;;
ACHIEV_ALL_RANGE_WEAPONS;Ranged Weapons Collection;Fernkampfwaffen-Sammlung;Collection d'armes à distance;Collezione di armi a distanza;Colección de armas a distancia;射程武器系列;射撃武器コレクション;원거리 무기 컬렉션;Recolha de Armas Ranged Weapons;Kolekcja broni dystansowej;Коллекция стрелкового оружия;Menzilli Silah Koleksiyonu
ACHIEV_ALL_MELEE_WEAPONS;Melee Weapons Collection;Nahkampfwaffen-Sammlung;Collection d'armes de mêlée;Collezione di armi da mischia;Colección de armas cuerpo a cuerpo;近战武器集锦;近接武器コレクション;근접 무기 컬렉션;Colecção de Armas Melee;Kolekcja broni do walki wręcz;Коллекция оружия ближнего боя;Yakın Dövüş Silahları Koleksiyonu
ACHIEV_ALL_SKILLS;Skills Collection;Fertigkeiten-Sammlung;Collection de compétences;Collezione di abilità;Colección de habilidades;技能集锦;スキルコレクション;기술 컬렉션;Colecção de Competências;Kolekcja umiejętności;Коллекция навыков;Beceriler Koleksiyonu
ACHIEV_ALL_CHARACTERS;Characters Collection;Charaktere-Sammlung;Collection de personnages;Collezione di personaggi;Colección de personajes;角色收集;キャラクターコレクション;캐릭터 컬렉션;Colecção de Personagens;Kolekcja postaci;Коллекция персонажей;Karakter Koleksiyonu
;;;;;;;;;;;;
ACHIEV_DEFEATED_ENEMIES_1;1000 defeated enemies;1000 besiegte Gegner;1000 ennemis vaincus;1000 nemici sconfitti;1000 enemigos derrotados;1000个被打败的敌人;倒した敵1000体;처치한 적 1000마리;1000 inimigos derrotados;1000 pokonanych wrogów;1000 поверженных врагов;1000 yenilmiş düşman
ACHIEV_DEFEATED_ENEMIES_2;1500 defeated enemies;1500 besiegte Gegner;1500 ennemis vaincus;1500 nemici sconfitti;1500 enemigos derrotados;1500个被打败的敌人;1500体の敵を倒した;처치한 적 1500마리;1500 inimigos derrotados;1500 pokonanych wrogów;1500 поверженных врагов;1500 yenilmiş düşman
ACHIEV_DEFEATED_ENEMIES_3;1800 defeated enemies;1800 besiegte Gegner;1800 ennemis vaincus;1800 nemici sconfitti;1800 enemigos derrotados;1800个被打败的敌人;1800体の敵を倒した;1800 처치한 적;1800 inimigos derrotados;1800 pokonanych wrogów;1800 поверженных врагов;1800 yenilmiş düşman
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
ACHIEV_DEFEAT_ALL_MAPS_TIER_1_DESC;Defeat all endbosses for all maps on tier 1;Besiege alle Endbosse für alle Maps auf Stufe 1.;Vaincre tous les endbosses de toutes les cartes du niveau 1.;Sconfiggi tutti gli endboss per tutte le mappe del livello 1;Derrota a todos los jefes finales de todos los mapas de nivel 1;打败第一层所有地图上的所有终结者;Tier 1の全マップのエンドボスを全て倒した;티어 1의 모든 맵에서 모든 엔드보스를 처치하세요.;Derrotar todos os endbosses para todos os mapas na camada 1;Pokonaj wszystkich bossów końcowych na wszystkich mapach poziomu 1.;Победите всех конечных боссов на всех картах первого уровня;Seviye 1'deki tüm haritalar için tüm son patronları yen
ACHIEV_DEFEAT_ALL_MAPS_TIER_2_DESC;Defeat all endbosses for all maps on tier 2;Besiege alle Endbosse für alle Maps auf Stufe 2.;Vaincre tous les endbosses de toutes les cartes du niveau 2.;Sconfiggere tutti gli endboss per tutte le mappe del livello 2;Derrota a todos los jefes finales de todos los mapas de nivel 2;打败第二层所有地图上的所有终结者;Tier 2 の全マップのエンドボスを全て倒した;2단계 모든 맵의 모든 엔드보스 처치하기;Derrotar todos os endbosses para todos os mapas na camada 2;Pokonaj wszystkich bossów końcowych na wszystkich mapach poziomu 2.;Победите всех конечных боссов на всех картах второго уровня;Seviye 2'deki tüm haritalar için tüm son patronları yen
ACHIEV_DEFEAT_ALL_MAPS_TIER_3_DESC;Defeat all endbosses for all maps on tier 3;Besiege alle Endbosse für alle Maps auf Stufe 3.;Vaincre tous les endbosses pour toutes les cartes du niveau 3;Sconfiggi tutti gli endboss per tutte le mappe del livello 3;Derrota a todos los jefes finales de todos los mapas de nivel 3;打败第三层所有地图的所有终结者;Tier 3 の全マップのエンドボスを全て倒した;3단계 모든 지도의 모든 엔드보스 처치하기;Derrotar todos os endbosses para todos os mapas na camada 3;Pokonaj wszystkich bossów końcowych na wszystkich mapach poziomu 3.;Победите всех конечных боссов на всех картах третьего уровня;Seviye 3'teki tüm haritalar için tüm son patronları yen
ACHIEV_DEFEAT_ALL_MAPS_TIER_4_DESC;Defeat all endbosses for all maps on tier 4;Besiege alle Endbosse für alle Maps auf Stufe 4.;Battre tous les endbosses pour toutes les cartes du niveau 4.;Sconfiggi tutti gli endboss per tutte le mappe del livello 4;Derrota a todos los jefes finales de todos los mapas de nivel 4;打败第四层所有地图的所有头目;Tier 4 の全マップのエンドボスを全て倒した;4티어 모든 맵의 모든 최종 보스 처치하기;Derrotar todos os endbosses para todos os mapas na camada 4;Pokonaj wszystkich bossów końcowych na wszystkich mapach poziomu 4.;Победите всех конечных боссов на всех картах на уровне 4;Seviye 4'teki tüm haritalar için tüm son patronları yen
ACHIEV_DEFEAT_ALL_MAPS_TIER_5_DESC;Defeat all endbosses for all maps on tier 5;Besiege alle Endbosse für alle Maps auf Stufe 5.;Vaincre tous les endbosses de toutes les cartes du niveau 5.;Sconfiggi tutti gli endboss per tutte le mappe del livello 5;Derrota a todos los jefes finales de todos los mapas de nivel 5;打败第五层所有地图的所有头目;Tier 5 の全てのマップのエンドボスを倒した;5단계 모든 지도의 모든 엔드보스 처치;Derrotar todos os endbosses para todos os mapas na camada 5;Pokonaj wszystkich bossów końcowych na wszystkich mapach poziomu 5.;Победите всех конечных боссов на всех картах 5-го уровня;Seviye 5'teki tüm haritalar için tüm son patronları yen
;;;;;;;;;;;;
ACHIEV_CELLAR_TIER_1_DESC;Defeat the endboss in the Basement on tier 1;Besiege den Endboss im Gewölbe auf Stufe 1.;Vaincre le boss final du sous-sol au niveau 1.;Sconfiggi il boss finale nel seminterrato al livello 1;Derrota al jefe final del sótano en el nivel 1;打败第一层地下室里的终极BOSS;Tier 1のBasementにいるエンドボスを倒した;1티어 지하실에서 최종 보스 처치하기;Derrotar o endboss na cave no nível 1;Pokonaj bossa końcowego w piwnicy na poziomie 1.;Победите эндбосса в подвале на уровне 1;Katman 1'de Bodrum'daki son patronu yen
ACHIEV_WOODS_TIER_1_DESC;Defeat the endboss in the Forests on tier 1;Besiege den Endboss in den Wäldern auf Stufe 1.;Vaincre le boss final dans les forêts du niveau 1.;Sconfiggi il boss finale nelle Foreste al livello 1;Derrota al jefe final de los bosques de nivel 1;在第1层的森林中击败终结者。;Tier1 の森にいるエンドボスを倒した;1티어 숲에서 최종 보스 처치하기;Derrotar o chefe final nas Florestas no nível 1;Pokonaj bossa końcowego w lasach na poziomie 1.;Победите эндбосса в Лесах на уровне 1;Katman 1'de Ormanlardaki son patronu yen
ACHIEV_SANDS_TIER_1_DESC;Defeat the endboss in the Eternal Sands on tier 1;Besiege den Endboss in den Ewigen Sanden auf Stufe 1.;Vaincre l'Endboss dans les Sables éternels au niveau 1.;Sconfiggi il boss finale nelle Sabbie eterne al livello 1;Derrota al jefe final de las Arenas Eternas en el nivel 1;在第1层的永恒之沙中击败终结者。;Tier1 の Eternal Sands のエンドボスを倒した;1티어 영원한 모래에서 최종 보스 처치하기;Derrotar o endboss nas Areias Eternas no nível 1;Pokonaj bossa końcowego w Wiecznych Piaskach na poziomie 1.;Победите эндбосса в Вечных песках на уровне 1;Sonsuz Kumlar'daki son patronu 1. kademede yen
